branch,row_type,document_id,item_uid,clause_id,criterion_id,path,issues,pass1_clause_text,pass1_item_text,pass1_clause_type,pass1_is_negated,pass1_connector,evidence_in_pass1_clause_text,evidence_in_pass1_item_text,evidence_alignment_note,entity_type,entity_text,operator,value_type,value,temporal_context,evidence_text
A_bert_rules,pass2_leaf_check,NCT02243553,NCT02243553_exc__item6,C1,NCT02243553_exc__item6_C1,exclusion_criteria.children[5].children[0],,history of evidence of clinically significant hepatic disease,"History of evidence of clinically significant hepatic, cardiac, pulmonary, endocrine, immunological, gastrointestinal, hematological, vascular or collagen disease",,False,,False,True,evidence_in_item_text_only,condition,"hepatic, cardiac, pulmonary, endocrine, immunological, gastrointestinal, hematological, vascular or collagen disease",exists,null,null,null,"History of evidence of clinically significant hepatic, cardiac, pulmonary, endocrine, immunological, gastrointestinal, hematological, vascular or collagen disease"
A_bert_rules,pass2_leaf_check,NCT02243553,NCT02243553_exc__item6,C2,NCT02243553_exc__item6_C2,exclusion_criteria.children[5].children[1],,history of evidence of clinically significant cardiac disease,"History of evidence of clinically significant hepatic, cardiac, pulmonary, endocrine, immunological, gastrointestinal, hematological, vascular or collagen disease",,False,,False,True,evidence_in_item_text_only,condition,"hepatic, cardiac, pulmonary, endocrine, immunological, gastrointestinal, hematological, vascular or collagen disease",exists,null,null,null,"History of evidence of clinically significant hepatic, cardiac, pulmonary, endocrine, immunological, gastrointestinal, hematological, vascular or collagen disease"
A_bert_rules,pass2_leaf_check,NCT02243553,NCT02243553_exc__item6,C3,NCT02243553_exc__item6_C3,exclusion_criteria.children[5].children[2],,history of evidence of clinically significant pulmonary disease,"History of evidence of clinically significant hepatic, cardiac, pulmonary, endocrine, immunological, gastrointestinal, hematological, vascular or collagen disease",,False,,False,True,evidence_in_item_text_only,condition,"hepatic, cardiac, pulmonary, endocrine, immunological, gastrointestinal, hematological, vascular or collagen disease",exists,null,null,null,"History of evidence of clinically significant hepatic, cardiac, pulmonary, endocrine, immunological, gastrointestinal, hematological, vascular or collagen disease"
A_bert_rules,pass2_leaf_check,NCT02243553,NCT02243553_exc__item6,C4,NCT02243553_exc__item6_C4,exclusion_criteria.children[5].children[3],,history of evidence of clinically significant endocrine disease,"History of evidence of clinically significant hepatic, cardiac, pulmonary, endocrine, immunological, gastrointestinal, hematological, vascular or collagen disease",,False,,False,True,evidence_in_item_text_only,condition,"hepatic, cardiac, pulmonary, endocrine, immunological, gastrointestinal, hematological, vascular or collagen disease",exists,null,null,null,"History of evidence of clinically significant hepatic, cardiac, pulmonary, endocrine, immunological, gastrointestinal, hematological, vascular or collagen disease"
A_bert_rules,pass2_leaf_check,NCT02243553,NCT02243553_exc__item6,C5,NCT02243553_exc__item6_C5,exclusion_criteria.children[5].children[4],,history of evidence of clinically significant immunological disease,"History of evidence of clinically significant hepatic, cardiac, pulmonary, endocrine, immunological, gastrointestinal, hematological, vascular or collagen disease",,False,,False,True,evidence_in_item_text_only,condition,"hepatic, cardiac, pulmonary, endocrine, immunological, gastrointestinal, hematological, vascular or collagen disease",exists,null,null,null,"History of evidence of clinically significant hepatic, cardiac, pulmonary, endocrine, immunological, gastrointestinal, hematological, vascular or collagen disease"
A_bert_rules,pass2_leaf_check,NCT02243553,NCT02243553_exc__item6,C6,NCT02243553_exc__item6_C6,exclusion_criteria.children[5].children[5],,history of evidence of clinically significant gastrointestinal disease,"History of evidence of clinically significant hepatic, cardiac, pulmonary, endocrine, immunological, gastrointestinal, hematological, vascular or collagen disease",,False,,False,True,evidence_in_item_text_only,condition,"hepatic, cardiac, pulmonary, endocrine, immunological, gastrointestinal, hematological, vascular or collagen disease",exists,null,null,null,"History of evidence of clinically significant hepatic, cardiac, pulmonary, endocrine, immunological, gastrointestinal, hematological, vascular or collagen disease"
A_bert_rules,pass2_leaf_check,NCT02243553,NCT02243553_exc__item6,C7,NCT02243553_exc__item6_C7,exclusion_criteria.children[5].children[6],,history of evidence of clinically significant hematological disease,"History of evidence of clinically significant hepatic, cardiac, pulmonary, endocrine, immunological, gastrointestinal, hematological, vascular or collagen disease",,False,,False,True,evidence_in_item_text_only,condition,"hepatic, cardiac, pulmonary, endocrine, immunological, gastrointestinal, hematological, vascular or collagen disease",exists,null,null,null,"History of evidence of clinically significant hepatic, cardiac, pulmonary, endocrine, immunological, gastrointestinal, hematological, vascular or collagen disease"
A_bert_rules,pass2_leaf_check,NCT02243553,NCT02243553_exc__item6,C8,NCT02243553_exc__item6_C8,exclusion_criteria.children[5].children[7],,history of evidence of clinically significant vascular disease,"History of evidence of clinically significant hepatic, cardiac, pulmonary, endocrine, immunological, gastrointestinal, hematological, vascular or collagen disease",,False,,False,True,evidence_in_item_text_only,condition,"hepatic, cardiac, pulmonary, endocrine, immunological, gastrointestinal, hematological, vascular or collagen disease",exists,null,null,null,"History of evidence of clinically significant hepatic, cardiac, pulmonary, endocrine, immunological, gastrointestinal, hematological, vascular or collagen disease"
A_bert_rules,pass2_leaf_check,NCT02243553,NCT02243553_exc__item6,C9,NCT02243553_exc__item6_C9,exclusion_criteria.children[5].children[8],,history of evidence of clinically significant collagen disease,"History of evidence of clinically significant hepatic, cardiac, pulmonary, endocrine, immunological, gastrointestinal, hematological, vascular or collagen disease",,False,,False,True,evidence_in_item_text_only,condition,"hepatic, cardiac, pulmonary, endocrine, immunological, gastrointestinal, hematological, vascular or collagen disease",exists,null,null,null,"History of evidence of clinically significant hepatic, cardiac, pulmonary, endocrine, immunological, gastrointestinal, hematological, vascular or collagen disease"
A_bert_rules,pass2_leaf_check,NCT02243553,NCT02243553_exc__item7,C1,NCT02243553_exc__item7_C1,exclusion_criteria.children[6].children[0],,history of alcohol abuse,History of alcohol abuse or use of any illicit drugs,,False,,True,True,,condition,alcohol abuse,exists,null,null,null,History of alcohol abuse
A_bert_rules,pass2_leaf_check,NCT02243553,NCT02243553_exc__item7,C2,NCT02243553_exc__item7_C2,exclusion_criteria.children[6].children[1],,use of any illicit drugs,History of alcohol abuse or use of any illicit drugs,,False,,True,True,,condition,use of any illicit drugs,exists,null,null,null,use of any illicit drugs
A_bert_rules,pass2_leaf_check,NCT02243553,NCT02243553_exc__item8,C1,NCT02243553_exc__item8_C1,exclusion_criteria.children[7],,unable to abstain from more than one beer or alcohol equivalent per day for the duration of the study,Unable to abstain from more than one beer or alcohol equivalent per day for the duration of the study,,False,,True,True,,other,unable to abstain from more than one beer or alcohol equivalent per day for the duration of the study,exists,null,null,null,Unable to abstain from more than one beer or alcohol equivalent per day for the duration of the study
A_bert_rules,pass2_leaf_check,NCT02243553,NCT02243553_exc__item9,C1,NCT02243553_exc__item9_C1,exclusion_criteria.children[8].children[0],,use of tobacco products,Use of tobacco products and/or history of smoking within the past 2 months,,False,,False,True,evidence_in_item_text_only,condition,of,exists,null,null,null,Use of tobacco products and/or history of smoking within the past 2 months
A_bert_rules,pass2_leaf_check,NCT02243553,NCT02243553_exc__item9,C2,NCT02243553_exc__item9_C2,exclusion_criteria.children[8].children[1],,history of smoking within the past 2 months,Use of tobacco products and/or history of smoking within the past 2 months,,False,,False,True,evidence_in_item_text_only,condition,of,exists,null,null,null,Use of tobacco products and/or history of smoking within the past 2 months
A_bert_rules,pass2_leaf_check,NCT02243553,NCT02243553_exc__item10,C1,NCT02243553_exc__item10_C1,exclusion_criteria.children[9].children[0],,pregnant,Pregnant or breast feeding,,False,,True,True,,condition,Pregnant,exists,null,null,null,Pregnant
A_bert_rules,pass2_leaf_check,NCT02243553,NCT02243553_exc__item10,C2,NCT02243553_exc__item10_C2,exclusion_criteria.children[9].children[1],,breast feeding,Pregnant or breast feeding,,False,,True,True,,other,breast feeding,exists,null,null,null,breast feeding
A_bert_rules,pass2_leaf_check,NCT02243553,NCT02243553_exc__item11,C1,NCT02243553_exc__item11_C1,exclusion_criteria.children[10].children[0],,sexually active women,Sexually active women of childbearing age who do not use an acceptable barrier method of birth control,,False,,False,True,evidence_in_item_text_only,condition,Sexually active,exists,null,null,null,Sexually active women of childbearing age who do not use an acceptable barrier method of birth control
A_bert_rules,pass2_leaf_check,NCT02243553,NCT02243553_exc__item11,C2,NCT02243553_exc__item11_C2,exclusion_criteria.children[10].children[1],,women of childbearing age,Sexually active women of childbearing age who do not use an acceptable barrier method of birth control,,False,,False,True,evidence_in_item_text_only,condition,childbearing age,exists,null,null,null,Sexually active women of childbearing age who do not use an acceptable barrier method of birth control
A_bert_rules,pass2_leaf_check,NCT02243553,NCT02243553_exc__item11,C3,NCT02243553_exc__item11_C3,exclusion_criteria.children[10].children[2],,use an acceptable barrier method of birth control,Sexually active women of childbearing age who do not use an acceptable barrier method of birth control,,True,,False,True,evidence_in_item_text_only,other,use an acceptable barrier method of birth control,not_exists,null,null,null,do not use an acceptable barrier method of birth control
A_bert_rules,pass2_leaf_check,NCT02243553,NCT02243553_exc__item12,C1,NCT02243553_exc__item12_C1,exclusion_criteria.children[11].children[0],,hypersensitivity to caffeine,"Hypersensitivity to caffeine, warfarin, vitamin K, omeprazole, dextromethorphan, midazolam, tipranavir, ritonavir or their excipients",,False,,False,True,evidence_in_item_text_only,condition,Hypersensitivity,exists,null,null,null,"Hypersensitivity to caffeine, warfarin, vitamin K, omeprazole, dextromethorphan, midazolam, tipranavir, ritonavir or their excipients"
A_bert_rules,pass2_leaf_check,NCT02243553,NCT02243553_exc__item12,C2,NCT02243553_exc__item12_C2,exclusion_criteria.children[11].children[1],,hypersensitivity to warfarin,"Hypersensitivity to caffeine, warfarin, vitamin K, omeprazole, dextromethorphan, midazolam, tipranavir, ritonavir or their excipients",,False,,False,True,evidence_in_item_text_only,condition,Hypersensitivity,exists,null,null,null,"Hypersensitivity to caffeine, warfarin, vitamin K, omeprazole, dextromethorphan, midazolam, tipranavir, ritonavir or their excipients"
A_bert_rules,pass2_leaf_check,NCT02243553,NCT02243553_exc__item12,C3,NCT02243553_exc__item12_C3,exclusion_criteria.children[11].children[2],,hypersensitivity to vitamin K,"Hypersensitivity to caffeine, warfarin, vitamin K, omeprazole, dextromethorphan, midazolam, tipranavir, ritonavir or their excipients",,False,,False,True,evidence_in_item_text_only,condition,Hypersensitivity,exists,null,null,null,"Hypersensitivity to caffeine, warfarin, vitamin K, omeprazole, dextromethorphan, midazolam, tipranavir, ritonavir or their excipients"
