review_id,document_id,chia_id,item_uid,item_index,criterion_type,stratum,item_text,logic_chain,clause_id,clause_text,evidence_text,is_negated,connector_to_next,quantifier,A_post_leaf,B_post_leaf,A_final_decision,A_final_decision_rule,A_final_decision_reasons,B_final_decision,B_final_decision_rule,B_final_decision_reasons,cross_chosen_branch,cross_chosen_decision,cross_branch_reason,A_rescue_apply_status,A_rescue_final_decision,A_rescue_changed_fields,A_rescue_skip_reason,B_rescue_apply_status,B_rescue_final_decision,B_rescue_changed_fields,B_rescue_skip_reason,manual_A_post_leaf_label,manual_B_post_leaf_label,manual_A_post_issue_type,manual_B_post_issue_type,manual_post_notes,manual_A_pre_leaf_label_reference_only,manual_A_pre_issue_type_reference_only,A_leaf_changed_post_vs_pre,manual_B_pre_leaf_label_reference_only,manual_B_pre_issue_type_reference_only,B_leaf_changed_post_vs_pre,A_pre_to_post_change,B_pre_to_post_change,B_vs_A_post,manual_inferred_best_branch_A_B_post,manual_chosen_branch_post_label
I00001,NCT00319748,NCT00319748_inc,NCT00319748_inc__item1,1,inclusion,simple,Adequate performance status:,C1: adequate performance status,C1,adequate performance status,Adequate performance status:,0,,,entity_type=lab | entity=performance status | operator=exists | value_type=null | value= | unit=None | temporal= | history=None | computability=computable | reason=,"entity_type=observation | entity=performance status | operator=exists | value_type=null | value= | unit=None | temporal= | history=current | computability=partial | reason=Performance status scale and threshold for 'adequate' (e.g., ECOG/Karnofsky) not specified.",human_review,A_layer2_high_risk,branch_a_layer2_high_risk_after_rescue,partial,B_computability_review,branch_b_computability_review,B,partial,selected_B_because_partial_has_best_available_status,,,,,,,,,partial,partial,missing_threshold; bad_entity_type,missing_threshold,,partial,missing_threshold; bad_entity_type,0,partial,missing_threshold,0,same,same,B_same_as_A,tie,partial
I00773,NCT02777424,NCT02777424_exc,NCT02777424_exc__item5,5,exclusion,simple,Disseminated intravascular coagulation,C1: disseminated intravascular coagulation,C1,disseminated intravascular coagulation,Disseminated intravascular coagulation,0,,,entity_type=other | entity=disseminated intravascular coagulation | operator=exists | value_type=null | value= | unit=None | temporal= | history=None | computability=partial | reason=Entity typing is weak and may require later review.,entity_type=condition | entity=disseminated intravascular coagulation | operator=exists | value_type=null | value= | unit=None | temporal= | history=current | computability=computable | reason=,partial,A_partial_computability,branch_a_partial_computability,accept,B_accept,branch_b_accept_routing_low_semantic_risk,B,accept,selected_B_because_accept_has_best_available_status,,,,,,,,,,,,,,,,0,,,0,,,unlabeled,,
I00774,NCT02777424,NCT02777424_exc,NCT02777424_exc__item6,6,exclusion,simple,Extracranial active bleeding,C1: extracranial active bleeding,C1,extracranial active bleeding,Extracranial active bleeding,0,,,entity_type=other | entity=extracranial active bleeding | operator=exists | value_type=null | value= | unit=None | temporal= | history=None | computability=partial | reason=Entity typing is weak and may require later review.,entity_type=condition | entity=extracranial active bleeding | operator=exists | value_type=null | value= | unit=None | temporal= | history=current | computability=partial | reason=Active status and extracranial location may not be consistently captured as structured patient-level data.,partial,A_partial_computability,branch_a_partial_computability,partial,B_computability_review,branch_b_computability_review,B,partial,selected_B_because_partial_has_best_available_status,,,,,,,,,,,,,,,,0,,,0,,,unlabeled,,
I00775,NCT02777424,NCT02777424_exc,NCT02777424_exc__item7,7,exclusion,simple,Hypersensitivity to vitamin K,C1: hypersensitivity to vitamin K,C1,hypersensitivity to vitamin K,Hypersensitivity to vitamin K,0,,,entity_type=drug | entity=vitamin K | operator=exists | value_type=null | value= | unit=None | temporal= | history=None | computability=computable | reason=,entity_type=condition | entity=hypersensitivity to vitamin K | operator=exists | value_type=null | value= | unit=None | temporal= | history=prior | computability=computable | reason=,accept,A_low_risk_accept,branch_a_low_risk_no_hard_issue,accept,B_accept,branch_b_accept_routing_low_semantic_risk,B,accept,selected_B_because_accept_has_best_available_status,,,,,,,,,,,,,,,,0,,,0,,,unlabeled,,
I00776,NCT02779374,NCT02779374_inc,NCT02779374_inc__item1,1,inclusion,exception,Women with POI: For the purpose of the research women is considered to have POI if she is aged less than 40 years and has amenorrhea of at least 4 month with FSH level above 25 IU/L (repeated twice >4 weeks apart).,C1: woman AND C2: has POI AND C3: aged less than 40 years AND C4: amenorrhea of at least 4 month AND C5: FSH level above 25 IU/L AND [EXACTLY 2] C6: FSH level above 25 IU/L repeated twice >4 weeks apart,C1,woman,Women with POI,0,AND,,entity_type=condition | entity=POI | operator=exists | value_type=null | value= | unit=None | temporal= | history=None | computability=computable | reason=,"entity_type=demographic | entity=woman | operator== | value_type=scalar | value=""female"" | unit=None | temporal= | history=None | computability=computable | reason=",accept,A_low_risk_accept,branch_a_low_risk_no_hard_issue,human_review,B_rescue_unresolved,candidate_selection_rescue_returned_human_review,A,accept,selected_A_because_accept_has_best_available_status,,,,,skipped,human_review,[],not_applicable_final_decision:human_review,,,,,,,,0,,,0,,,unlabeled,,
I00776,NCT02779374,NCT02779374_inc,NCT02779374_inc__item1,1,inclusion,exception,Women with POI: For the purpose of the research women is considered to have POI if she is aged less than 40 years and has amenorrhea of at least 4 month with FSH level above 25 IU/L (repeated twice >4 weeks apart).,C1: woman AND C2: has POI AND C3: aged less than 40 years AND C4: amenorrhea of at least 4 month AND C5: FSH level above 25 IU/L AND [EXACTLY 2] C6: FSH level above 25 IU/L repeated twice >4 weeks apart,C2,has POI,women is considered to have POI,0,AND,,entity_type=other | entity=has POI | operator=exists | value_type=null | value= | unit=None | temporal= | history=None | computability=partial | reason=Entity typing is weak and may require later review.,entity_type=condition | entity=primary ovarian insufficiency (POI) | operator=exists | value_type=null | value= | unit=None | temporal= | history=current | computability=computable | reason=,human_review,A_rescue_unresolved,candidate_selection_rescue_returned_human_review,human_review,B_semantic_high_risk,branch_b_semantic_grounding_high_risk,B,human_review,selected_B_because_human_review_has_best_available_status,skipped,human_review,[],not_applicable_final_decision:human_review,,,,,,,,,,,,0,,,0,,,unlabeled,,
I00776,NCT02779374,NCT02779374_inc,NCT02779374_inc__item1,1,inclusion,exception,Women with POI: For the purpose of the research women is considered to have POI if she is aged less than 40 years and has amenorrhea of at least 4 month with FSH level above 25 IU/L (repeated twice >4 weeks apart).,C1: woman AND C2: has POI AND C3: aged less than 40 years AND C4: amenorrhea of at least 4 month AND C5: FSH level above 25 IU/L AND [EXACTLY 2] C6: FSH level above 25 IU/L repeated twice >4 weeks apart,C3,aged less than 40 years,she is aged less than 40 years,0,AND,,entity_type=other | entity=aged less than 40 years | operator=< | value_type=scalar | value=40 | unit=years | temporal= | history=None | computability=computable | reason=,entity_type=demographic | entity=age | operator=< | value_type=scalar | value=40 | unit=year | temporal= | history=None | computability=computable | reason=,human_review,A_layer1_hard_issue,branch_a_layer1_mandatory_rescue_or_review_remains,accept,B_accept,branch_b_accept_routing_low_semantic_risk,B,accept,selected_B_because_accept_has_best_available_status,,,,,,,,,,,,,,,,0,,,0,,,unlabeled,,
I00776,NCT02779374,NCT02779374_inc,NCT02779374_inc__item1,1,inclusion,exception,Women with POI: For the purpose of the research women is considered to have POI if she is aged less than 40 years and has amenorrhea of at least 4 month with FSH level above 25 IU/L (repeated twice >4 weeks apart).,C1: woman AND C2: has POI AND C3: aged less than 40 years AND C4: amenorrhea of at least 4 month AND C5: FSH level above 25 IU/L AND [EXACTLY 2] C6: FSH level above 25 IU/L repeated twice >4 weeks apart,C4,amenorrhea of at least 4 month,has amenorrhea of at least 4 month,0,AND,,entity_type=condition | entity=amenorrhea | operator=>= | value_type=scalar | value=4 | unit=month | temporal= | history=None | computability=computable | reason=,entity_type=condition | entity=amenorrhea duration | operator=>= | value_type=scalar | value=4 | unit=month | temporal= | history=current | computability=partial | reason=Amenorrhea duration may not be consistently captured as structured patient-level data; may require clinical note interpretation.,human_review,A_layer1_hard_issue,branch_a_layer1_mandatory_rescue_or_review_remains,partial,B_partial_computability,branch_b_partial_computability,B,partial,selected_B_because_partial_has_best_available_status,,,,,,,,,,,,,,,,0,,,0,,,unlabeled,,
I00776,NCT02779374,NCT02779374_inc,NCT02779374_inc__item1,1,inclusion,exception,Women with POI: For the purpose of the research women is considered to have POI if she is aged less than 40 years and has amenorrhea of at least 4 month with FSH level above 25 IU/L (repeated twice >4 weeks apart).,C1: woman AND C2: has POI AND C3: aged less than 40 years AND C4: amenorrhea of at least 4 month AND C5: FSH level above 25 IU/L AND [EXACTLY 2] C6: FSH level above 25 IU/L repeated twice >4 weeks apart,C5,FSH level above 25 IU/L,FSH level above 25 IU/L,0,AND,,entity_type=lab | entity=FSH level | operator=> | value_type=scalar | value=25 | unit=IU/L | temporal= | history=None | computability=computable | reason=,entity_type=lab | entity=FSH | operator=> | value_type=scalar | value=25 | unit=IU/L | temporal= | history=None | computability=computable | reason=,accept,A_low_risk_accept,branch_a_low_risk_no_hard_issue,accept,B_accept,branch_b_accept_routing_low_semantic_risk,B,accept,selected_B_because_accept_has_best_available_status,,,,,,,,,,,,,,,,0,,,0,,,unlabeled,,
I00776,NCT02779374,NCT02779374_inc,NCT02779374_inc__item1,1,inclusion,exception,Women with POI: For the purpose of the research women is considered to have POI if she is aged less than 40 years and has amenorrhea of at least 4 month with FSH level above 25 IU/L (repeated twice >4 weeks apart).,C1: woman AND C2: has POI AND C3: aged less than 40 years AND C4: amenorrhea of at least 4 month AND C5: FSH level above 25 IU/L AND [EXACTLY 2] C6: FSH level above 25 IU/L repeated twice >4 weeks apart,C6,FSH level above 25 IU/L repeated twice >4 weeks apart,(repeated twice >4 weeks apart),0,,"{""quantifier_type"": ""EXACTLY"", ""value"": 2}","entity_type=lab | entity=FSH level above 25 IU/L repeated twice >4 weeks apart | operator=exists | value_type=null | value= | unit=None | temporal={""relation"": ""within"", ""value"": null, ""unit"": null, ""anchor_event"": ""other""} | history=None | computability=partial | reason=Requires linking two FSH results >25 IU/L and verifying they are >4 weeks apart; temporal anchor and exact implementation not fully specified.","entity_type=lab | entity=FSH level above 25 IU/L repeated twice >4 weeks apart | operator=exists | value_type=null | value= | unit=None | temporal={""relation"": ""within"", ""value"": null, ""unit"": null, ""anchor_event"": ""other""} | history=None | computability=partial | reason=Requires linking two FSH results >25 IU/L and verifying they are >4 weeks apart; temporal anchor and exact implementation not fully specified.",human_review,A_hybrid_from_B_human_review,branch_a_replaced_by_validated_branch_b_leaf;using_branch_b_post_rescue_decision:human_review,human_review,B_rescue_unresolved,candidate_selection_rescue_returned_human_review,B,human_review,selected_B_because_human_review_has_best_available_status,applied,select_candidate,"[""entity_type"", ""operator"", ""value"", ""value_type"", ""unit"", ""temporal_context"", ""computability"", ""non_computable_reason""]",,skipped,human_review,[],not_applicable_final_decision:human_review,,,,,,,,1,,,0,,,unlabeled,,
I00777,NCT02779374,NCT02779374_exc,NCT02779374_exc__item1,1,exclusion,simple,Abnormal karyotype,C1: abnormal karyotype,C1,abnormal karyotype,Abnormal karyotype,0,,,entity_type=condition | entity=Abnormal karyotype | operator=exists | value_type=null | value= | unit=None | temporal= | history=None | computability=computable | reason=,"entity_type=biomarker | entity=abnormal karyotype | operator=exists | value_type=null | value= | unit=None | temporal= | history=None | computability=partial | reason=Karyotype abnormality is computable, but no specific abnormality or testing context is provided.",accept,A_low_risk_accept,branch_a_low_risk_no_hard_issue,partial,B_computability_review,branch_b_computability_review,A,accept,selected_A_because_accept_has_best_available_status,,,,,,,,,,,,,,,,0,,,0,,,unlabeled,,
I00778,NCT02779374,NCT02779374_exc,NCT02779374_exc__item2,2,exclusion,multi_clause,Previous pelvic or abdominal radiotherapy,C1: previous pelvic radiotherapy OR C2: previous abdominal radiotherapy,C1,previous pelvic radiotherapy,Previous pelvic or abdominal radiotherapy,0,OR,,entity_type=procedure | entity=pelvic radiotherapy | operator=exists | value_type=null | value= | unit=None | temporal= | history=prior | computability=computable | reason=,entity_type=procedure | entity=pelvic radiotherapy | operator=exists | value_type=null | value= | unit=None | temporal= | history=prior | computability=computable | reason=,partial,A_hybrid_from_B_partial,branch_a_replaced_by_validated_branch_b_leaf;using_branch_b_post_rescue_decision:partial,partial,B_optional_review_partial,branch_b_optional_verifier_or_review,B,partial,selected_B_because_partial_has_best_available_status,applied,select_candidate,"[""entity_text"", ""history_context""]",,,,,,,,,,,,,1,,,0,,,unlabeled,,
I00778,NCT02779374,NCT02779374_exc,NCT02779374_exc__item2,2,exclusion,multi_clause,Previous pelvic or abdominal radiotherapy,C1: previous pelvic radiotherapy OR C2: previous abdominal radiotherapy,C2,previous abdominal radiotherapy,Previous pelvic or abdominal radiotherapy,0,,,entity_type=procedure | entity=abdominal radiotherapy | operator=exists | value_type=null | value= | unit=None | temporal= | history=prior | computability=computable | reason=,entity_type=procedure | entity=abdominal radiotherapy | operator=exists | value_type=null | value= | unit=None | temporal= | history=prior | computability=computable | reason=,accept,A_hybrid_from_B_accept,branch_a_replaced_by_validated_branch_b_leaf;using_branch_b_post_rescue_decision:accept,accept,B_accept,branch_b_accept_routing_low_semantic_risk,B,accept,selected_B_because_accept_has_best_available_status,applied,select_candidate,"[""entity_text"", ""history_context""]",,,,,,,,,,,,,1,,,0,,,unlabeled,,
I00779,NCT02779374,NCT02779374_exc,NCT02779374_exc__item3,3,exclusion,simple,Previous surgical management of ovarian pathology,C1: previous surgical management of ovarian pathology,C1,previous surgical management of ovarian pathology,Previous surgical management of ovarian pathology,0,,,entity_type=procedure | entity=surgical management of ovarian pathology | operator=exists | value_type=null | value= | unit=None | temporal= | history=prior | computability=partial | reason=Temporal aspect ('previous') is present but no anchor event or timeframe is specified.,entity_type=procedure | entity=surgical management of ovarian pathology | operator=exists | value_type=null | value= | unit=None | temporal= | history=prior | computability=partial | reason=Temporal aspect ('previous') is present but no anchor event or timeframe is specified.,partial,A_hybrid_from_B_partial,branch_a_replaced_by_validated_branch_b_leaf;using_branch_b_post_rescue_decision:partial,partial,B_computability_review,branch_b_computability_review,B,partial,selected_B_because_partial_has_best_available_status,applied,select_candidate,"[""entity_text"", ""entity_type"", ""history_context"", ""computability"", ""non_computable_reason""]",,,,,,,,,,,,,1,,,0,,,unlabeled,,
