branch,document_id,path,criterion_id,item_uid,clause_id,entity_type,entity_text,operator,value_type,value,unit,temporal_context,history_context,computability,non_computable_reason,evidence_text,deterministic_issues,layer1a_action_category,layer1a_action_hint,layer1c_source_text_warnings,layer1c_action
A_post_rescue,NCT02243553,exclusion_criteria.children[11].children[4],NCT02243553_exc__item12_C5,NCT02243553_exc__item12,C5,condition,Hypersensitivity,exists,null,,,,,computable,,"Hypersensitivity to caffeine, warfarin, vitamin K, omeprazole, dextromethorphan, midazolam, tipranavir, ritonavir or their excipients",,no_action,,,no_action
A_post_rescue,NCT02243553,exclusion_criteria.children[11].children[5],NCT02243553_exc__item12_C6,NCT02243553_exc__item12,C6,condition,Hypersensitivity,exists,null,,,,,computable,,"Hypersensitivity to caffeine, warfarin, vitamin K, omeprazole, dextromethorphan, midazolam, tipranavir, ritonavir or their excipients",,no_action,,,no_action
A_post_rescue,NCT02243553,exclusion_criteria.children[11].children[6],NCT02243553_exc__item12_C7,NCT02243553_exc__item12,C7,condition,Hypersensitivity,exists,null,,,,,computable,,"Hypersensitivity to caffeine, warfarin, vitamin K, omeprazole, dextromethorphan, midazolam, tipranavir, ritonavir or their excipients",,no_action,,,no_action
A_post_rescue,NCT02243553,exclusion_criteria.children[11].children[7],NCT02243553_exc__item12_C8,NCT02243553_exc__item12,C8,condition,Hypersensitivity,exists,null,,,,,computable,,"Hypersensitivity to caffeine, warfarin, vitamin K, omeprazole, dextromethorphan, midazolam, tipranavir, ritonavir or their excipients",,no_action,,,no_action
A_post_rescue,NCT02243553,exclusion_criteria.children[11].children[8],NCT02243553_exc__item12_C9,NCT02243553_exc__item12,C9,condition,Hypersensitivity,exists,null,,,,,computable,,"Hypersensitivity to caffeine, warfarin, vitamin K, omeprazole, dextromethorphan, midazolam, tipranavir, ritonavir or their excipients",,no_action,,,no_action
A_post_rescue,NCT02243553,exclusion_criteria.children[12],NCT02243553_exc__item13_C1,NCT02243553_exc__item13,C1,drug,experimental compounds,exists,null,,,,,computable,,Concomitant treatment with other experimental compounds,,no_action,,,no_action
A_post_rescue,NCT02243553,exclusion_criteria.children[13].children[0],NCT02243553_exc__item14_C1,NCT02243553_exc__item14,C1,drug,alter P450 enzyme,exists,null,,,,,computable,,Concomitant administration of any prescription or over the counter medications known to alter P450 enzyme or P-gp activity,,no_action,,,no_action
A_post_rescue,NCT02243553,exclusion_criteria.children[13].children[1],NCT02243553_exc__item14_C2,NCT02243553_exc__item14,C2,drug,P-gp,exists,null,,,,,computable,,Concomitant administration of any prescription or over the counter medications known to alter P450 enzyme or P-gp activity,,no_action,,,no_action
A_post_rescue,NCT02243553,exclusion_criteria.children[13].children[2],NCT02243553_exc__item14_C3,NCT02243553_exc__item14,C3,drug,the counter medications,exists,null,,,,,computable,,Concomitant administration of any prescription or over the counter medications known to alter P450 enzyme or P-gp activity,,no_action,,,no_action
A_post_rescue,NCT02243553,exclusion_criteria.children[13].children[3],NCT02243553_exc__item14_C4,NCT02243553_exc__item14,C4,drug,the counter medications,exists,null,,,,,computable,,Concomitant administration of any prescription or over the counter medications known to alter P450 enzyme or P-gp activity,,no_action,,,no_action
A_post_rescue,NCT02243553,exclusion_criteria.children[14].children[0],NCT02243553_exc__item15_C1,NCT02243553_exc__item15,C1,drug,medications,exists,null,,,,,computable,,Concomitant administration of any prescription or over the counter medications known to be highly dependent on P450 or P-gp for clearance for which elevated plasma concentrations are known to be associated with serious toxicity,,no_action,,,no_action
A_post_rescue,NCT02243553,exclusion_criteria.children[14].children[1],NCT02243553_exc__item15_C2,NCT02243553_exc__item15,C2,drug,medications,exists,null,,,,,computable,,Concomitant administration of any prescription or over the counter medications known to be highly dependent on P450 or P-gp for clearance for which elevated plasma concentrations are known to be associated with serious toxicity,,no_action,,,no_action
A_post_rescue,NCT02243553,exclusion_criteria.children[14].children[2],NCT02243553_exc__item15_C3,NCT02243553_exc__item15,C3,drug,Concomitant administration of any prescription or over the counter medications known to be highly dependent on P450 or P-gp for clearance for which elevated plasma concentrations are known to be associated with serious toxicity,exists,null,,,,current,partial,Requires identifying prescription/OTC medications that are 'highly dependent on P450 or P-gp for clearance' and linked to serious toxicity at elevated plasma concentrations; this classification is not directly represented as standard patient-level data without an external drug list/knowledge base.,Concomitant administration of any prescription or over the counter medications known to be highly dependent on P450 or P-gp for clearance for which elevated plasma concentrations are known to be associated with serious toxicity,,no_action,,,no_action
A_post_rescue,NCT02243553,exclusion_criteria.children[14].children[3],NCT02243553_exc__item15_C4,NCT02243553_exc__item15,C4,drug,concomitant administration of any over the counter medications known to be highly dependent on P-gp for clearance for which elevated plasma concentrations are known to be associated with serious toxicity,exists,null,,,,current,partial,Requires identifying OTC medications that are 'highly dependent on P-gp for clearance' and linked to serious toxicity at elevated plasma concentrations; this classification is not directly represented as standard patient-level data without an external drug list/knowledge base.,Concomitant administration of any prescription or over the counter medications known to be highly dependent on P450 or P-gp for clearance for which elevated plasma concentrations are known to be associated with serious toxicity,,no_action,,,no_action
A_post_rescue,NCT02243553,exclusion_criteria.children[15].children[0],NCT02243553_exc__item16_C1,NCT02243553_exc__item16,C1,drug,food product,exists,null,,,,,computable,,Concomitant administration of any food product known to alter P450 enzyme or P-gp activity,,no_action,,,no_action
A_post_rescue,NCT02243553,exclusion_criteria.children[15].children[1],NCT02243553_exc__item16_C2,NCT02243553_exc__item16,C2,drug,food product,exists,null,,,,,computable,,Concomitant administration of any food product known to alter P450 enzyme or P-gp activity,,no_action,,,no_action
A_post_rescue,NCT02243553,exclusion_criteria.children[16],NCT02243553_exc__item17_C1,NCT02243553_exc__item17,C1,condition,affect bleeding,exists,null,,,,,computable,,"Concomitant administration of any drug that could affect bleeding (e.g., aspirin, clopidogrel, ticlopidine, warfarin, heparin, low-molecular weight heparin)",,no_action,,,no_action
A_post_rescue,NCT02243553,exclusion_criteria.children[17].children[0],NCT02243553_exc__item18_C1,NCT02243553_exc__item18,C1,drug,oral contraceptives,exists,null,,,,,computable,,Concomitant administration of oral contraceptives,,no_action,,,no_action
A_post_rescue,NCT02243553,exclusion_criteria.children[17].children[1],NCT02243553_exc__item18_C2,NCT02243553_exc__item18,C2,other,may be included with 7-day washout period,exists,null,,,,,partial,Entity typing is weak and may require later review.,may be included with 7-day washout period,,no_action,,,no_action
A_post_rescue,NCT02243553,exclusion_criteria.children[18],NCT02243553_exc__item19_C1,NCT02243553_exc__item19,C1,drug,herbal medications,exists,null,,,,,computable,,Concomitant administration of any herbal medications,,no_action,,,no_action
A_post_rescue,NCT02243553,exclusion_criteria.children[19],NCT02243553_exc__item20_C1,NCT02243553_exc__item20,C1,condition,Inadequate venous access,exists,null,,,,,computable,,Inadequate venous access,,no_action,,,no_action
A_post_rescue,NCT02243553,exclusion_criteria.children[20].children[0],NCT02243553_exc__item21_C1,NCT02243553_exc__item21,C1,condition,renal insufficiency,exists,null,,,,current,partial,Severity/definition of renal insufficiency not specified (no lab thresholds or staging provided).,Renal or hepatic insufficiency,,no_action,,,no_action
A_post_rescue,NCT02243553,exclusion_criteria.children[20].children[1],NCT02243553_exc__item21_C2,NCT02243553_exc__item21,C2,other,hepatic insufficiency,exists,null,,,,,partial,Entity typing is weak and may require later review.,Renal or hepatic insufficiency,,no_action,,,no_action
A_post_rescue,NCT02243553,exclusion_criteria.children[21],NCT02243553_exc__item22_C1,NCT02243553_exc__item22,C1,condition,Clinically unacceptable result,exists,null,,,,,computable,,Clinically unacceptable result at the screening physical examination,,no_action,,,no_action
A_post_rescue,NCT02243553,exclusion_criteria.children[22],NCT02243553_exc__item23_C1,NCT02243553_exc__item23,C1,drug,investigational medications,exists,null,,,"{""relation"": ""within"", ""value"": 30, ""unit"": ""day"", ""anchor_event"": ""other""}",investigational_use,partial,"Anchor event 'study entry' is not a standard structured anchor; may vary by implementation (e.g., screening vs randomization).",Use of investigational medications within 30 days before study entry,,no_action,,temporal_anchor_mismatch_from_source,flag_only
A_post_rescue,NCT02243553,exclusion_criteria.children[23],NCT02243553_exc__item24_C1,NCT02243553_exc__item24,C1,condition,HIV-positive,exists,null,,,,,computable,,HIV-positive,,no_action,,,no_action
A_post_rescue,NCT02243553,exclusion_criteria.children[24],NCT02243553_exc__item25_C1,NCT02243553_exc__item25,C1,lab,Body Mass Index (BMI),>,scalar,30,kg,,,computable,,Body Mass Index (BMI) > 30 kg/m²,,no_action,,,no_action
A_post_rescue,NCT03113253,inclusion_criteria.children[0].children[0],NCT03113253_inc__item1_C1,NCT03113253_inc__item1,C1,procedure,burn excision surgery,exists,null,,,,current,partial,"Phrase indicates currently undergoing the procedure, but timing/anchor is not specified.",Subjects undergoing burn excision surgery,,no_action,,,no_action
A_post_rescue,NCT03113253,inclusion_criteria.children[0].children[1],NCT03113253_inc__item1_C2,NCT03113253_inc__item1,C2,observation,standard of care purposes,exists,null,,,,,non_computable,Determining whether a procedure is performed for 'standard of care purposes' is intent/administrative context not reliably represented as patient-level clinical data.,for standard of care purposes,,no_action,,,no_action
A_post_rescue,NCT03113253,inclusion_criteria.children[1].children[0],NCT03113253_inc__item2_C1,NCT03113253_inc__item2,C1,demographic,male,exists,null,,,,,computable,,Male,,no_action,,,no_action
A_post_rescue,NCT03113253,inclusion_criteria.children[1].children[1].children[0],NCT03113253_inc__item2_C2,NCT03113253_inc__item2,C2,demographic,female,exists,null,,,,,computable,,female,,no_action,,,no_action
A_post_rescue,NCT03113253,inclusion_criteria.children[1].children[1].children[1],NCT03113253_inc__item2_C3,NCT03113253_inc__item2,C3,demographic,>= 18 years of age,>=,scalar,18,years,,,computable,,>= 18 years of age,,no_action,,,no_action
A_post_rescue,NCT03113253,inclusion_criteria.children[2].children[0],NCT03113253_inc__item3_C1,NCT03113253_inc__item3,C1,other,subject agrees to participate in this study,exists,null,,,,,non_computable,Subjective or operational criterion.,Subject or subject's medical decision maker agrees to participate in this study,,no_action,,,no_action
A_post_rescue,NCT03113253,inclusion_criteria.children[2].children[1].children[0],NCT03113253_inc__item3_C2,NCT03113253_inc__item3,C2,other,subject's medical decision maker agrees to participate in this study,exists,null,,,,,non_computable,Subjective or operational criterion.,Subject or subject's medical decision maker agrees to participate in this study,,no_action,,,no_action
A_post_rescue,NCT03113253,inclusion_criteria.children[2].children[1].children[1],NCT03113253_inc__item3_C3,NCT03113253_inc__item3,C3,other,provides informed consent,exists,null,,,,,non_computable,Subjective or operational criterion.,provides informed consent,,no_action,,,no_action
A_post_rescue,NCT03113253,exclusion_criteria.children[0].children[0],NCT03113253_exc__item1_C1,NCT03113253_exc__item1,C1,condition,hypercoagulopathy,exists,null,,,,prior,computable,,"Subjects with a history of hypercoagulopathy, deep vein thrombosis (DVT), pulmonary embolism",,no_action,,,no_action
A_post_rescue,NCT03113253,exclusion_criteria.children[0].children[1],NCT03113253_exc__item1_C2,NCT03113253_exc__item1,C2,condition,deep vein thrombosis,exists,null,,,,prior,computable,,"Subjects with a history of hypercoagulopathy, deep vein thrombosis (DVT), pulmonary embolism",,no_action,,,no_action
A_post_rescue,NCT03113253,exclusion_criteria.children[0].children[2],NCT03113253_exc__item1_C3,NCT03113253_exc__item1,C3,condition,pulmonary embolism,exists,null,,,,prior,computable,,"Subjects with a history of hypercoagulopathy, deep vein thrombosis (DVT), pulmonary embolism",,no_action,,,no_action
A_post_rescue,NCT03113253,exclusion_criteria.children[1],NCT03113253_exc__item2_C1,NCT03113253_exc__item2,C1,condition,Renal impairment,exists,null,,,,,computable,,Renal impairment,,no_action,,,no_action
