document_id,criterion_id,branch,leaf_path,node_type,eligibility_type,status,entity_type,entity_text,operator,value,unit,value_type,evidence_text,item_text,source_text,layer1_needs_review,layer1_issue_count,layer1_issue_codes_json,layer1_policy_action_hint,layer1_policy_bucket,layer1_policy_severity,layer1_policy_reasons,layer1_policy_score,layer1_policy_hard_issue_count,layer1_policy_soft_warning_count,layer1_policy_execution_issue_count,branch_a_match_found,branch_a_entity_type,branch_a_entity_text,branch_a_operator,branch_a_value,branch_a_unit,branch_a_entity_type_agrees,branch_a_operator_agrees,branch_a_value_agrees,branch_a_unit_agrees,branch_a_entity_text_token_overlap,branch_a_agreement_n,entity_text_exact_in_evidence,entity_text_ci_in_evidence,entity_text_normalized_in_evidence,entity_text_exact_in_item,entity_text_ci_in_item,value_text_found_in_evidence,value_text_found_in_item,unit_text_found_in_evidence,operator_value_structurally_supported,quantitative_cue_present,quantitative_cue_unhandled,exists_with_quantitative_cue,value_missing_with_quantitative_cue,temporal_marker_in_evidence,temporal_context_present,temporal_marker_missing_context,history_marker_in_evidence,history_context_present,history_marker_missing_context,condition_or_exception_marker_in_evidence,condition_or_exception_context_present,condition_or_exception_marker_missing_context,generic_entity_text,temporal_context_json,history_context_json,condition_context,exception_context,computability,layer1_needs_llm_rescue_candidate,missing_pass2_clause_context,value_text
NCT02243553,NCT02243553_inc__item2_C1,B_llm_pass2,rules_v3_ast.inclusion_criteria.children[1].children[0],criterion,,,observation,healthy subject,exists,,,null,Healthy subjects,Healthy subjects aged between 18 years and 45 years inclusive,Healthy subjects aged between 18 years and 45 years inclusive,0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,condition,Healthy,exists,,,0,1,1,1,0.5,4,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,current,,,partial,0,0,
NCT02243553,NCT02243553_inc__item2_C2,B_llm_pass2,rules_v3_ast.inclusion_criteria.children[1].children[1],criterion,,,demographic,age,between,"{""min"": 18, ""max"": 45}",year,range,aged between 18 years and 45 years inclusive,Healthy subjects aged between 18 years and 45 years inclusive,Healthy subjects aged between 18 years and 45 years inclusive,0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,other,aged between 18 years and 45 years inclusive,between,,years,0,1,0,0,0.0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,computable,0,0,"{""min"": 18, ""max"": 45}"
NCT02243553,NCT02243553_inc__item3_C1,B_llm_pass2,rules_v3_ast.inclusion_criteria.children[2],criterion,,,vital,weight,>=,50,kg,scalar,Weighing at least 50 kg,Weighing at least 50 kg,Weighing at least 50 kg,0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,lab,Weighing,>=,,kg,0,1,0,1,0.0,2,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,current,,,computable,0,0,50
NCT02243553,NCT02243553_inc__item4_C1,B_llm_pass2,rules_v3_ast.inclusion_criteria.children[3].children[0],criterion,,,procedure,hospitalized,exists,,,null,"Volunteers must be hospitalized on Days 1-4, 7-9, and 17-20 for pharmacokinetic assessments","Volunteers must be hospitalized on Days 1-4, 7-9, and 17-20 for pharmacokinetic assessments for each biomarker and TPV/r (Days 7-9 and 17-20)","Volunteers must be hospitalized on Days 1-4, 7-9, and 17-20 for pharmacokinetic assessments for each biomarker and TPV/r (Days 7-9 and 17-20)",0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,other,volunteers must be hospitalized on Days 1-4 for pharmacokinetic assessments,exists,,,0,1,1,1,0.090909,3,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,"{""relation"": ""during"", ""value"": ""Days 1-4"", ""unit"": ""day"", ""anchor_event"": ""treatment_start""}",,,,non_computable,0,0,
NCT02243553,NCT02243553_inc__item4_C2,B_llm_pass2,rules_v3_ast.inclusion_criteria.children[3].children[1],criterion,,,procedure,hospitalized,exists,,,null,"Volunteers must be hospitalized on Days 1-4, 7-9, and 17-20 for pharmacokinetic assessments","Volunteers must be hospitalized on Days 1-4, 7-9, and 17-20 for pharmacokinetic assessments for each biomarker and TPV/r (Days 7-9 and 17-20)","Volunteers must be hospitalized on Days 1-4, 7-9, and 17-20 for pharmacokinetic assessments for each biomarker and TPV/r (Days 7-9 and 17-20)",0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,other,volunteers must be hospitalized on Days 7-9 for pharmacokinetic assessments,exists,,,0,1,1,1,0.090909,3,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,"{""relation"": ""during"", ""value"": ""Days 7-9"", ""unit"": ""day"", ""anchor_event"": ""treatment_start""}",,,,non_computable,0,0,
NCT02243553,NCT02243553_inc__item4_C3,B_llm_pass2,rules_v3_ast.inclusion_criteria.children[3].children[2],criterion,,,procedure,hospitalized,exists,,,null,"Volunteers must be hospitalized on Days 1-4, 7-9, and 17-20 for pharmacokinetic assessments","Volunteers must be hospitalized on Days 1-4, 7-9, and 17-20 for pharmacokinetic assessments for each biomarker and TPV/r (Days 7-9 and 17-20)","Volunteers must be hospitalized on Days 1-4, 7-9, and 17-20 for pharmacokinetic assessments for each biomarker and TPV/r (Days 7-9 and 17-20)",0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,other,volunteers must be hospitalized on Days 17-20 for pharmacokinetic assessments,exists,,,0,1,1,1,0.090909,3,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,"{""relation"": ""during"", ""value"": ""Days 17-20"", ""unit"": ""day"", ""anchor_event"": ""treatment_start""}",,,,non_computable,0,0,
NCT02243553,NCT02243553_inc__item4_C4,B_llm_pass2,rules_v3_ast.inclusion_criteria.children[3].children[3],criterion,,,procedure,pharmacokinetic assessments for each biomarker,exists,,,null,for pharmacokinetic assessments for each biomarker,"Volunteers must be hospitalized on Days 1-4, 7-9, and 17-20 for pharmacokinetic assessments for each biomarker and TPV/r (Days 7-9 and 17-20)","Volunteers must be hospitalized on Days 1-4, 7-9, and 17-20 for pharmacokinetic assessments for each biomarker and TPV/r (Days 7-9 and 17-20)",0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,other,pharmacokinetic assessments are for each biomarker,exists,,,0,1,1,1,0.833333,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,non_computable,0,0,
NCT02243553,NCT02243553_inc__item4_C5,B_llm_pass2,rules_v3_ast.inclusion_criteria.children[3].children[4],criterion,,,procedure,pharmacokinetic assessments for TPV/r,exists,,,null,and TPV/r (Days 7-9 and 17-20),"Volunteers must be hospitalized on Days 1-4, 7-9, and 17-20 for pharmacokinetic assessments for each biomarker and TPV/r (Days 7-9 and 17-20)","Volunteers must be hospitalized on Days 1-4, 7-9, and 17-20 for pharmacokinetic assessments for each biomarker and TPV/r (Days 7-9 and 17-20)",0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,other,pharmacokinetic assessments are for TPV/r on Days 7-9,exists,,,0,1,1,1,0.5,4,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,"{""relation"": ""during"", ""value"": ""Days 7-9"", ""unit"": ""day"", ""anchor_event"": ""treatment_start""}",,,,non_computable,0,0,
NCT02243553,NCT02243553_inc__item4_C6,B_llm_pass2,rules_v3_ast.inclusion_criteria.children[3].children[5],criterion,,,procedure,pharmacokinetic assessments for TPV/r,exists,,,null,and TPV/r (Days 7-9 and 17-20),"Volunteers must be hospitalized on Days 1-4, 7-9, and 17-20 for pharmacokinetic assessments for each biomarker and TPV/r (Days 7-9 and 17-20)","Volunteers must be hospitalized on Days 1-4, 7-9, and 17-20 for pharmacokinetic assessments for each biomarker and TPV/r (Days 7-9 and 17-20)",0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,other,pharmacokinetic assessments are for TPV/r on Days 17-20,exists,,,0,1,1,1,0.5,4,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,"{""relation"": ""during"", ""value"": ""Days 17-20"", ""unit"": ""day"", ""anchor_event"": ""treatment_start""}",,,,non_computable,0,0,
NCT02243553,NCT02243553_inc__item5_C1,B_llm_pass2,rules_v3_ast.inclusion_criteria.children[4],criterion,,,other,willing to complete all study-related activities,exists,,,null,Volunteers must be willing to complete all study-related activities,Volunteers must be willing to complete all study-related activities,Volunteers must be willing to complete all study-related activities,0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,other,volunteers must be willing to complete all study-related activities,exists,,,1,1,1,1,0.7,5,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,non_computable,0,0,
NCT02243553,NCT02243553_inc__item6_C1,B_llm_pass2,rules_v3_ast.inclusion_criteria.children[5],criterion,,,other,valid social security number,exists,,,null,Each volunteer must have a valid social security number,Each volunteer must have a valid social security number,Each volunteer must have a valid social security number,0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,other,volunteer must have a valid social security number,exists,,,1,1,1,1,0.5,5,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,non_computable,0,0,
NCT02243553,NCT02243553_inc__item7_C1,B_llm_pass2,rules_v3_ast.inclusion_criteria.children[6].children[0],criterion,,,observation,acceptable medical history,exists,,,null,must have acceptable medical history,"Each volunteer must have acceptable medical history, physical examination and laboratory test","Each volunteer must have acceptable medical history, physical examination and laboratory test",0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,other,volunteer must have acceptable medical history,exists,,,0,1,1,1,0.5,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,partial,0,0,
NCT02243553,NCT02243553_inc__item7_C2,B_llm_pass2,rules_v3_ast.inclusion_criteria.children[6].children[1],criterion,,,procedure,acceptable physical examination,exists,,,null,physical examination,"Each volunteer must have acceptable medical history, physical examination and laboratory test","Each volunteer must have acceptable medical history, physical examination and laboratory test",0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,lab,physical examination,exists,,,0,1,1,1,0.666667,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,partial,0,0,
NCT02243553,NCT02243553_inc__item7_C3,B_llm_pass2,rules_v3_ast.inclusion_criteria.children[6].children[2],criterion,,,lab,acceptable laboratory test,exists,,,null,laboratory test,"Each volunteer must have acceptable medical history, physical examination and laboratory test","Each volunteer must have acceptable medical history, physical examination and laboratory test",0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,lab,laboratory test,exists,,,1,1,1,1,0.666667,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,partial,0,0,
NCT02243553,NCT02243553_exc__item1_C1,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[0].children[0],criterion,,,observation,allergy to the study drugs,exists,,,null,"History or presence of allergy to the study drugs or their components or drugs of their class, or a history of drug or other allergy that, in the opinion of the physician responsible, contraindicates their participation","History or presence of allergy to the study drugs or their components or drugs of their class, or a history of drug or other allergy that, in the opinion of the physician responsible, contraindicates their participation","History or presence of allergy to the study drugs or their components or drugs of their class, or a history of drug or other allergy that, in the opinion of the physician responsible, contraindicates their participation",0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,condition,allergy,exists,,,0,1,1,1,0.2,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,prior,,,partial,0,0,
NCT02243553,NCT02243553_exc__item1_C2,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[0].children[1],criterion,,,observation,allergy to the study drugs,exists,,,null,"History or presence of allergy to the study drugs or their components or drugs of their class, or a history of drug or other allergy that, in the opinion of the physician responsible, contraindicates their participation","History or presence of allergy to the study drugs or their components or drugs of their class, or a history of drug or other allergy that, in the opinion of the physician responsible, contraindicates their participation","History or presence of allergy to the study drugs or their components or drugs of their class, or a history of drug or other allergy that, in the opinion of the physician responsible, contraindicates their participation",0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,condition,allergy,exists,,,0,1,1,1,0.2,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,current,,,partial,0,0,
NCT02243553,NCT02243553_exc__item1_C3,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[0].children[2],criterion,,,observation,allergy to components of the study drugs,exists,,,null,"History or presence of allergy to the study drugs or their components or drugs of their class, or a history of drug or other allergy that, in the opinion of the physician responsible, contraindicates their participation","History or presence of allergy to the study drugs or their components or drugs of their class, or a history of drug or other allergy that, in the opinion of the physician responsible, contraindicates their participation","History or presence of allergy to the study drugs or their components or drugs of their class, or a history of drug or other allergy that, in the opinion of the physician responsible, contraindicates their participation",0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,condition,allergy,exists,,,0,1,1,1,0.142857,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,prior,,,partial,0,0,
NCT02243553,NCT02243553_exc__item1_C4,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[0].children[3],criterion,,,observation,allergy to components of the study drugs,exists,,,null,"History or presence of allergy to the study drugs or their components or drugs of their class, or a history of drug or other allergy that, in the opinion of the physician responsible, contraindicates their participation","History or presence of allergy to the study drugs or their components or drugs of their class, or a history of drug or other allergy that, in the opinion of the physician responsible, contraindicates their participation","History or presence of allergy to the study drugs or their components or drugs of their class, or a history of drug or other allergy that, in the opinion of the physician responsible, contraindicates their participation",0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,condition,allergy,exists,,,0,1,1,1,0.142857,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,current,,,partial,0,0,
NCT02243553,NCT02243553_exc__item1_C5,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[0].children[4],criterion,,,observation,allergy to drugs of the study drugs' class,exists,,,null,"History or presence of allergy to the study drugs or their components or drugs of their class, or a history of drug or other allergy that, in the opinion of the physician responsible, contraindicates their participation","History or presence of allergy to the study drugs or their components or drugs of their class, or a history of drug or other allergy that, in the opinion of the physician responsible, contraindicates their participation","History or presence of allergy to the study drugs or their components or drugs of their class, or a history of drug or other allergy that, in the opinion of the physician responsible, contraindicates their participation",0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,condition,allergy,exists,,,0,1,1,1,0.142857,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,prior,,,partial,0,0,
NCT02243553,NCT02243553_exc__item1_C6,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[0].children[5],criterion,,,observation,allergy to drugs of the study drugs' class,exists,,,null,"History or presence of allergy to the study drugs or their components or drugs of their class, or a history of drug or other allergy that, in the opinion of the physician responsible, contraindicates their participation","History or presence of allergy to the study drugs or their components or drugs of their class, or a history of drug or other allergy that, in the opinion of the physician responsible, contraindicates their participation","History or presence of allergy to the study drugs or their components or drugs of their class, or a history of drug or other allergy that, in the opinion of the physician responsible, contraindicates their participation",0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,condition,allergy,exists,,,0,1,1,1,0.142857,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,current,,,partial,0,0,
NCT02243553,NCT02243553_exc__item1_C7,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[0].children[6],criterion,,,observation,history of drug allergy contraindicating participation per physician opinion,exists,,,null,"History or presence of allergy to the study drugs or their components or drugs of their class, or a history of drug or other allergy that, in the opinion of the physician responsible, contraindicates their participation","History or presence of allergy to the study drugs or their components or drugs of their class, or a history of drug or other allergy that, in the opinion of the physician responsible, contraindicates their participation","History or presence of allergy to the study drugs or their components or drugs of their class, or a history of drug or other allergy that, in the opinion of the physician responsible, contraindicates their participation",0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,condition,allergy,exists,,,0,1,1,1,0.111111,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,prior,,,non_computable,0,0,
NCT02243553,NCT02243553_exc__item1_C8,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[0].children[7],criterion,,,observation,history of other allergy contraindicating participation per physician opinion,exists,,,null,"History or presence of allergy to the study drugs or their components or drugs of their class, or a history of drug or other allergy that, in the opinion of the physician responsible, contraindicates their participation","History or presence of allergy to the study drugs or their components or drugs of their class, or a history of drug or other allergy that, in the opinion of the physician responsible, contraindicates their participation","History or presence of allergy to the study drugs or their components or drugs of their class, or a history of drug or other allergy that, in the opinion of the physician responsible, contraindicates their participation",0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,condition,allergy,exists,,,0,1,1,1,0.111111,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,prior,,,non_computable,0,0,
NCT02243553,NCT02243553_exc__item2_C1,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[1].children[0],criterion,,,observation,finding of the medical examination deviating from normal,exists,,,null,"Any finding of the medical examination (including blood pressure, pulse rate and electrocardiogram) deviating from normal","Any finding of the medical examination (including blood pressure, pulse rate and electrocardiogram) deviating from normal and of clinical relevance","Any finding of the medical examination (including blood pressure, pulse rate and electrocardiogram) deviating from normal and of clinical relevance",1,1,"[""layer1c:existence_operator_on_quantitative_phrase""]",mandatory_verifier_candidate,hard_semantic_or_structural_issue,high,hard_semantic:existence_operator_on_quantitative_phrase,1.0,1,0,0,1,other,any finding of the medical examination deviating from normal,exists,,,0,1,1,1,0.888889,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,current,,,partial,1,0,
