dataset,branch,source_ast_file,document_id,criterion_type,item_uid,clause_id,criterion_id,tree_path,entity_type,entity_text,operator,value_type,value_json,unit,computability,non_computable_reason,evidence_text,clause_text,item_text,n_bert_anchors,n_bert_supports,best_anchor_text,best_anchor_label,best_anchor_score,best_anchor_start,best_anchor_end,best_anchor_mapped_entity_type,has_bert_anchor,entity_type_matches_best_anchor,entity_text_exact_in_evidence,entity_text_ci_in_evidence,entity_text_exact_in_item,entity_text_ci_in_item,entity_text_overlaps_best_anchor,best_anchor_token_overlap,any_anchor_token_overlap,entity_text_token_overlaps_best_anchor,entity_text_token_overlaps_any_anchor,entity_text_equals_best_anchor_text,entity_text_contains_best_anchor_text,best_anchor_text_contains_entity_text,support_labels_json,n_qualifier_supports,n_value_supports,n_temporal_supports,n_negation_supports,operator_category,operator_requires_value,scalar_value_present,range_has_min,range_has_max,range_has_any_bound,list_value_present,operator_value_structurally_supported,unit_present,value_text_found_in_evidence,unit_text_found_in_evidence,temporal_marker_in_evidence,temporal_context_present,temporal_relation,temporal_value_present,temporal_unit_present,temporal_anchor_event,temporal_marker_missing_context,history_marker_in_evidence,history_context_present,history_context,history_marker_missing_context,condition_marker_in_evidence,exception_marker_in_evidence,condition_context_present,exception_context_present,condition_marker_missing_context,exception_marker_missing_context,condition_or_exception_missing_context,computable_with_unhandled_condition_or_exception,provenance_present,source_modifier_text,source_condition_text,source_exception_context,history_context_hint,critical_qualifier_in_evidence,generic_entity_text,layer1_issue_count,layer1_issue_codes,layer1_issue_sources,layer1_policy_action_hint,layer1_policy_bucket,layer1_policy_severity,layer1_policy_score,layer1_policy_hard_issue_count,layer1_policy_execution_issue_count,has_layer1_inventory_issue,has_layer1_policy_issue,has_layer1d_issue,quantitative_cue_in_evidence,exists_with_quantitative_cue,value_missing_with_quantitative_cue,quantitative_cue_unhandled
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT02121145,exclusion,NCT02121145_exc__item4,C2,NCT02121145_exc__item4_C2,exclusion_criteria/OR[3]/OR[1],procedure,antibiotic therapy,<,scalar,8,days,computable,,end of antibiotic therapy <8 days before first IMP administration,end of antibiotic therapy <8 days before first IMP administration,Current intake of antibiotics or end of antibiotic therapy <8 days before first IMP administration,1,3,antibiotic therapy,Procedure,0.97,40,58,procedure,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,"{""Multiplier"": 1, ""Temporal"": 2}",0,0,2,0,comparison,1,1,0,0,0,0,1,1,1,1,1,1,before,0,0,baseline,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,2,layer1c:comparison_with_non_quantitative_entity|policy:mandatory_rescue_or_review_candidate,layer1_policy_branch_a,mandatory_rescue_or_review_candidate,hard_or_semantic_layer1_issue,high,1.0,1,0,0,1,0,1,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT02121145,exclusion,NCT02121145_exc__item5,C1,NCT02121145_exc__item5_C1,exclusion_criteria/OR[4]/OR[0],drug,immunosuppressants,exists,null,null,,computable,,Chronic (longer than 14 days) administration of immunosuppressants or other immune-modifying drugs within 6 months before the first dose of investigational vaccine,chronic (longer than 14 days) administration of immunosuppressants within 6 months before the first dose of investigational vaccine,Chronic (longer than 14 days) administration of immunosuppressants or other immune-modifying drugs within 6 months before the first dose of investigational vaccine; oral corticosteroids in dosages of =0.5 mg/kg/d prednisolone or equivalent are excluded; inhaled or topical steroids are allowed,2,3,immunosuppressants,Drug,0.988773,48,66,drug,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,"{""Multiplier"": 1, ""Qualifier"": 1, ""Temporal"": 1}",1,0,1,0,existence,0,0,0,0,0,0,1,0,0,0,1,1,within,1,1,treatment_start,0,1,1,investigational_use,0,0,0,0,0,0,0,0,0,1,other,,,investigational use,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,1,1,0,1
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT02121145,exclusion,NCT02121145_exc__item5,C2,NCT02121145_exc__item5_C2,exclusion_criteria/OR[4]/OR[1],drug,immune-modifying drugs,exists,null,null,,computable,,Chronic (longer than 14 days) administration of immunosuppressants or other immune-modifying drugs within 6 months before the first dose of investigational vaccine,chronic (longer than 14 days) administration of other immune-modifying drugs within 6 months before the first dose of investigational vaccine,Chronic (longer than 14 days) administration of immunosuppressants or other immune-modifying drugs within 6 months before the first dose of investigational vaccine; oral corticosteroids in dosages of =0.5 mg/kg/d prednisolone or equivalent are excluded; inhaled or topical steroids are allowed,2,3,immune-modifying drugs,Drug,0.938561,76,98,drug,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,"{""Multiplier"": 1, ""Qualifier"": 1, ""Temporal"": 1}",1,0,1,0,existence,0,0,0,0,0,0,1,0,0,0,1,1,within,1,1,treatment_start,0,1,1,investigational_use,0,0,0,0,0,0,0,0,0,1,other,,,investigational use,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,1,1,0,1
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT02121145,exclusion,NCT02121145_exc__item5,C3,NCT02121145_exc__item5_C3,exclusion_criteria/OR[4]/OR[2]/AND[0],drug,oral corticosteroids,=,scalar,0.5,mg/kg/d,computable,,oral corticosteroids in dosages of =0.5 mg/kg/d prednisolone or equivalent are excluded,oral corticosteroids in dosages of =0.5 mg/kg/d prednisolone or equivalent,Chronic (longer than 14 days) administration of immunosuppressants or other immune-modifying drugs within 6 months before the first dose of investigational vaccine; oral corticosteroids in dosages of =0.5 mg/kg/d prednisolone or equivalent are excluded; inhaled or topical steroids are allowed,1,4,oral corticosteroids,Drug,0.94389,165,185,drug,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,"{""Negation"": 1, ""Qualifier"": 2, ""Value"": 1}",2,1,0,1,comparison,1,1,0,0,0,0,1,1,1,1,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,1,dosages | prednisolone or equivalent,,,,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,1,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT02121145,exclusion,NCT02121145_exc__item5,C4,NCT02121145_exc__item5_C4,exclusion_criteria/OR[4]/OR[2]/AND[1],other,inhaled steroids are allowed,exists,null,null,,partial,Entity typing is weak and may require later review.,inhaled or topical steroids are allowed,inhaled steroids are allowed,Chronic (longer than 14 days) administration of immunosuppressants or other immune-modifying drugs within 6 months before the first dose of investigational vaccine; oral corticosteroids in dosages of =0.5 mg/kg/d prednisolone or equivalent are excluded; inhaled or topical steroids are allowed,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,{},0,0,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,1,positive_clause_with_not_exists_operator,layer1d_pass1_consistency,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,1,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT02121145,exclusion,NCT02121145_exc__item5,C5,NCT02121145_exc__item5_C5,exclusion_criteria/OR[4]/OR[3],other,topical steroids are allowed,exists,null,null,,partial,Entity typing is weak and may require later review.,inhaled or topical steroids are allowed,topical steroids are allowed,Chronic (longer than 14 days) administration of immunosuppressants or other immune-modifying drugs within 6 months before the first dose of investigational vaccine; oral corticosteroids in dosages of =0.5 mg/kg/d prednisolone or equivalent are excluded; inhaled or topical steroids are allowed,0,0,,,,,,,0,0,1,1,1,1,0,0.0,0.0,0,0,0,0,0,{},0,0,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,1,positive_clause_with_not_exists_operator,layer1d_pass1_consistency,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,1,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT02121145,exclusion,NCT02121145_exc__item6,C1,NCT02121145_exc__item6_C1,exclusion_criteria/OR[5]/OR[0],condition,gastrointestinal disease,exists,null,null,,computable,,Acute or chronic clinically significant gastrointestinal disease,acute clinically significant gastrointestinal disease,Acute or chronic clinically significant gastrointestinal disease,1,3,gastrointestinal disease,Condition,0.992877,40,64,condition,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,"{""Qualifier"": 3}",3,0,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,1,Acute | chronic | clinically significant,,,,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT02121145,exclusion,NCT02121145_exc__item6,C2,NCT02121145_exc__item6_C2,exclusion_criteria/OR[5]/OR[1],condition,gastrointestinal disease,exists,null,null,,computable,,Acute or chronic clinically significant gastrointestinal disease,chronic clinically significant gastrointestinal disease,Acute or chronic clinically significant gastrointestinal disease,1,3,gastrointestinal disease,Condition,0.992877,40,64,condition,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,"{""Qualifier"": 3}",3,0,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,1,Acute | chronic | clinically significant,,,,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT02243553,inclusion,NCT02243553_inc__item1,C1,NCT02243553_inc__item1_C1,inclusion_criteria/AND[0],other,signed informed consent,exists,null,null,,non_computable,Subjective or operational criterion.,Signed informed consent,signed informed consent,Signed informed consent,0,0,,,,,,,0,0,0,1,0,1,0,0.0,0.0,0,0,0,0,0,{},0,0,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT02243553,inclusion,NCT02243553_inc__item2,C1,NCT02243553_inc__item2_C1,inclusion_criteria/AND[1]/AND[0],condition,Healthy,exists,null,null,,computable,,Healthy subjects,healthy subjects,Healthy subjects aged between 18 years and 45 years inclusive,1,0,Healthy,Condition,0.99212,0,7,condition,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,{},0,0,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT02243553,inclusion,NCT02243553_inc__item2,C2,NCT02243553_inc__item2_C2,inclusion_criteria/AND[1]/AND[1],other,aged between 18 years and 45 years inclusive,between,range,"{""max"": 45, ""min"": 18}",years,computable,,aged between 18 years and 45 years inclusive,aged between 18 years and 45 years inclusive,Healthy subjects aged between 18 years and 45 years inclusive,0,2,,,,,,,0,0,1,1,1,1,0,0.0,0.0,0,0,0,0,0,"{""Person"": 1, ""Value"": 1}",0,1,0,0,range,1,0,1,1,1,0,1,1,1,1,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,1,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT02243553,inclusion,NCT02243553_inc__item3,C1,NCT02243553_inc__item3_C1,inclusion_criteria/AND[2],lab,Weighing,>=,scalar,50,kg,computable,,Weighing at least 50 kg,weighing at least 50 kg,Weighing at least 50 kg,1,1,Weighing,Measurement,0.984476,0,8,lab,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,"{""Value"": 1}",0,1,0,0,comparison,1,1,0,0,0,0,1,1,1,1,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,1,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT02243553,inclusion,NCT02243553_inc__item4,C1,NCT02243553_inc__item4_C1,inclusion_criteria/AND[3]/AND[0],other,volunteers must be hospitalized on Days 1-4 for pharmacokinetic assessments,exists,null,null,,partial,Entity typing is weak and may require later review.,"Volunteers must be hospitalized on Days 1-4, 7-9, and 17-20 for pharmacokinetic assessments",volunteers must be hospitalized on Days 1-4 for pharmacokinetic assessments,"Volunteers must be hospitalized on Days 1-4, 7-9, and 17-20 for pharmacokinetic assessments for each biomarker and TPV/r (Days 7-9 and 17-20)",0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,{},0,0,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,1,1,0,1
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT02243553,inclusion,NCT02243553_inc__item4,C2,NCT02243553_inc__item4_C2,inclusion_criteria/AND[3]/AND[1],other,volunteers must be hospitalized on Days 7-9 for pharmacokinetic assessments,exists,null,null,,partial,Entity typing is weak and may require later review.,"Volunteers must be hospitalized on Days 1-4, 7-9, and 17-20 for pharmacokinetic assessments",volunteers must be hospitalized on Days 7-9 for pharmacokinetic assessments,"Volunteers must be hospitalized on Days 1-4, 7-9, and 17-20 for pharmacokinetic assessments for each biomarker and TPV/r (Days 7-9 and 17-20)",0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,{},0,0,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,1,1,0,1
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT02243553,inclusion,NCT02243553_inc__item4,C3,NCT02243553_inc__item4_C3,inclusion_criteria/AND[3]/AND[2],other,volunteers must be hospitalized on Days 17-20 for pharmacokinetic assessments,exists,null,null,,partial,Entity typing is weak and may require later review.,"Volunteers must be hospitalized on Days 1-4, 7-9, and 17-20 for pharmacokinetic assessments",volunteers must be hospitalized on Days 17-20 for pharmacokinetic assessments,"Volunteers must be hospitalized on Days 1-4, 7-9, and 17-20 for pharmacokinetic assessments for each biomarker and TPV/r (Days 7-9 and 17-20)",0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,{},0,0,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,1,1,0,1
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT02243553,inclusion,NCT02243553_inc__item4,C4,NCT02243553_inc__item4_C4,inclusion_criteria/AND[3]/AND[3],other,pharmacokinetic assessments are for each biomarker,exists,null,null,,partial,Entity typing is weak and may require later review.,for pharmacokinetic assessments for each biomarker,pharmacokinetic assessments are for each biomarker,"Volunteers must be hospitalized on Days 1-4, 7-9, and 17-20 for pharmacokinetic assessments for each biomarker and TPV/r (Days 7-9 and 17-20)",0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,{},0,0,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT02243553,inclusion,NCT02243553_inc__item4,C5,NCT02243553_inc__item4_C5,inclusion_criteria/AND[3]/AND[4],other,pharmacokinetic assessments are for TPV/r on Days 7-9,exists,null,null,,partial,Entity typing is weak and may require later review.,and TPV/r (Days 7-9 and 17-20),pharmacokinetic assessments are for TPV/r on Days 7-9,"Volunteers must be hospitalized on Days 1-4, 7-9, and 17-20 for pharmacokinetic assessments for each biomarker and TPV/r (Days 7-9 and 17-20)",0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,{},0,0,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,1,1,0,1
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT02243553,inclusion,NCT02243553_inc__item4,C6,NCT02243553_inc__item4_C6,inclusion_criteria/AND[3]/AND[5],other,pharmacokinetic assessments are for TPV/r on Days 17-20,exists,null,null,,partial,Entity typing is weak and may require later review.,and TPV/r (Days 7-9 and 17-20),pharmacokinetic assessments are for TPV/r on Days 17-20,"Volunteers must be hospitalized on Days 1-4, 7-9, and 17-20 for pharmacokinetic assessments for each biomarker and TPV/r (Days 7-9 and 17-20)",0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,{},0,0,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,1,1,0,1
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT02243553,inclusion,NCT02243553_inc__item5,C1,NCT02243553_inc__item5_C1,inclusion_criteria/AND[4],other,volunteers must be willing to complete all study-related activities,exists,null,null,,non_computable,Subjective or operational criterion.,Volunteers must be willing to complete all study-related activities,volunteers must be willing to complete all study-related activities,Volunteers must be willing to complete all study-related activities,0,0,,,,,,,0,0,0,1,0,1,0,0.0,0.0,0,0,0,0,0,{},0,0,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT02243553,inclusion,NCT02243553_inc__item6,C1,NCT02243553_inc__item6_C1,inclusion_criteria/AND[5],other,volunteer must have a valid social security number,exists,null,null,,partial,Entity typing is weak and may require later review.,Each volunteer must have a valid social security number,volunteer must have a valid social security number,Each volunteer must have a valid social security number,0,0,,,,,,,0,0,1,1,1,1,0,0.0,0.0,0,0,0,0,0,{},0,0,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT02243553,inclusion,NCT02243553_inc__item7,C1,NCT02243553_inc__item7_C1,inclusion_criteria/AND[6]/AND[0],other,volunteer must have acceptable medical history,exists,null,null,,partial,Entity typing is weak and may require later review.,must have acceptable medical history,volunteer must have acceptable medical history,"Each volunteer must have acceptable medical history, physical examination and laboratory test",0,1,,,,,,,0,0,0,0,1,1,0,0.0,0.0,0,0,0,0,0,"{""Observation"": 1}",0,0,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT02243553,inclusion,NCT02243553_inc__item7,C2,NCT02243553_inc__item7_C2,inclusion_criteria/AND[6]/AND[1],lab,physical examination,exists,null,null,,computable,,physical examination,volunteer must have acceptable physical examination,"Each volunteer must have acceptable medical history, physical examination and laboratory test",1,0,physical examination,Measurement,0.637849,53,73,lab,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,{},0,0,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT02243553,inclusion,NCT02243553_inc__item7,C3,NCT02243553_inc__item7_C3,inclusion_criteria/AND[6]/AND[2],lab,laboratory test,exists,null,null,,computable,,laboratory test,volunteer must have acceptable laboratory test,"Each volunteer must have acceptable medical history, physical examination and laboratory test",1,0,laboratory test,Measurement,0.884499,78,93,lab,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,{},0,0,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0,1,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT02243553,exclusion,NCT02243553_exc__item1,C1,NCT02243553_exc__item1_C1,exclusion_criteria/OR[0]/OR[0],condition,allergy,exists,null,null,,computable,,"History or presence of allergy to the study drugs or their components or drugs of their class, or a history of drug or other allergy that, in the opinion of the physician responsible, contraindicates their participation",history of allergy to the study drugs,"History or presence of allergy to the study drugs or their components or drugs of their class, or a history of drug or other allergy that, in the opinion of the physician responsible, contraindicates their participation",2,0,allergy,Condition,0.996142,23,30,condition,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,{},0,0,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,1,1,prior,0,0,0,0,0,0,0,0,0,1,,,,history,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT02243553,exclusion,NCT02243553_exc__item1,C2,NCT02243553_exc__item1_C2,exclusion_criteria/OR[0]/OR[1],condition,allergy,exists,null,null,,computable,,"History or presence of allergy to the study drugs or their components or drugs of their class, or a history of drug or other allergy that, in the opinion of the physician responsible, contraindicates their participation",presence of allergy to the study drugs,"History or presence of allergy to the study drugs or their components or drugs of their class, or a history of drug or other allergy that, in the opinion of the physician responsible, contraindicates their participation",2,0,allergy,Condition,0.996142,23,30,condition,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,{},0,0,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,1,1,prior,0,0,0,0,0,0,0,0,0,1,,,,history,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT02243553,exclusion,NCT02243553_exc__item1,C3,NCT02243553_exc__item1_C3,exclusion_criteria/OR[0]/OR[2],condition,allergy,exists,null,null,,computable,,"History or presence of allergy to the study drugs or their components or drugs of their class, or a history of drug or other allergy that, in the opinion of the physician responsible, contraindicates their participation",history of allergy to the study drugs' components,"History or presence of allergy to the study drugs or their components or drugs of their class, or a history of drug or other allergy that, in the opinion of the physician responsible, contraindicates their participation",2,0,allergy,Condition,0.996142,23,30,condition,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,{},0,0,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,1,1,prior,0,0,0,0,0,0,0,0,0,1,,,,history,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT02243553,exclusion,NCT02243553_exc__item1,C4,NCT02243553_exc__item1_C4,exclusion_criteria/OR[0]/OR[3],condition,allergy,exists,null,null,,computable,,"History or presence of allergy to the study drugs or their components or drugs of their class, or a history of drug or other allergy that, in the opinion of the physician responsible, contraindicates their participation",presence of allergy to the study drugs' components,"History or presence of allergy to the study drugs or their components or drugs of their class, or a history of drug or other allergy that, in the opinion of the physician responsible, contraindicates their participation",2,0,allergy,Condition,0.996142,23,30,condition,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,{},0,0,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,1,1,prior,0,0,0,0,0,0,0,0,0,1,,,,history,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT02243553,exclusion,NCT02243553_exc__item1,C5,NCT02243553_exc__item1_C5,exclusion_criteria/OR[0]/OR[4],condition,allergy,exists,null,null,,computable,,"History or presence of allergy to the study drugs or their components or drugs of their class, or a history of drug or other allergy that, in the opinion of the physician responsible, contraindicates their participation",history of allergy to drugs of the study drugs' class,"History or presence of allergy to the study drugs or their components or drugs of their class, or a history of drug or other allergy that, in the opinion of the physician responsible, contraindicates their participation",2,0,allergy,Condition,0.996142,23,30,condition,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,{},0,0,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,1,1,prior,0,0,0,0,0,0,0,0,0,1,,,,history,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT02243553,exclusion,NCT02243553_exc__item1,C6,NCT02243553_exc__item1_C6,exclusion_criteria/OR[0]/OR[5],condition,allergy,exists,null,null,,computable,,"History or presence of allergy to the study drugs or their components or drugs of their class, or a history of drug or other allergy that, in the opinion of the physician responsible, contraindicates their participation",presence of allergy to drugs of the study drugs' class,"History or presence of allergy to the study drugs or their components or drugs of their class, or a history of drug or other allergy that, in the opinion of the physician responsible, contraindicates their participation",2,0,allergy,Condition,0.996142,23,30,condition,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,{},0,0,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,1,1,prior,0,0,0,0,0,0,0,0,0,1,,,,history,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,0,0,0,0
