branch,document_id,criterion_id,item_uid,clause_id,path,entity_type,entity_text,operator,value_type,value,unit,computability,evidence_text,layer1a_issues,layer1b_flags,layer1c_warnings,layer1d_issues,all_layer1_codes,layer1_policy_bucket,layer1_policy_severity,layer1_policy_action_hint,layer1_policy_reasons,layer1_policy_score,layer1_policy_hard_issue_count,layer1_policy_soft_warning_count,layer1_policy_execution_issue_count
B,NCT02243553,NCT02243553_exc__item12_C1,NCT02243553_exc__item12,C1,exclusion_criteria.children[11].children[0],observation,hypersensitivity to caffeine,exists,null,,,computable,"Hypersensitivity to caffeine, warfarin, vitamin K, omeprazole, dextromethorphan, midazolam, tipranavir, ritonavir or their excipients",,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02243553,NCT02243553_exc__item12_C2,NCT02243553_exc__item12,C2,exclusion_criteria.children[11].children[1],observation,hypersensitivity to warfarin,exists,null,,,computable,"Hypersensitivity to caffeine, warfarin, vitamin K, omeprazole, dextromethorphan, midazolam, tipranavir, ritonavir or their excipients",,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02243553,NCT02243553_exc__item12_C3,NCT02243553_exc__item12,C3,exclusion_criteria.children[11].children[2],observation,hypersensitivity to vitamin K,exists,null,,,computable,"Hypersensitivity to caffeine, warfarin, vitamin K, omeprazole, dextromethorphan, midazolam, tipranavir, ritonavir or their excipients",,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02243553,NCT02243553_exc__item12_C4,NCT02243553_exc__item12,C4,exclusion_criteria.children[11].children[3],observation,hypersensitivity to omeprazole,exists,null,,,computable,"Hypersensitivity to caffeine, warfarin, vitamin K, omeprazole, dextromethorphan, midazolam, tipranavir, ritonavir or their excipients",,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02243553,NCT02243553_exc__item12_C5,NCT02243553_exc__item12,C5,exclusion_criteria.children[11].children[4],observation,hypersensitivity to dextromethorphan,exists,null,,,computable,"Hypersensitivity to caffeine, warfarin, vitamin K, omeprazole, dextromethorphan, midazolam, tipranavir, ritonavir or their excipients",,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02243553,NCT02243553_exc__item12_C6,NCT02243553_exc__item12,C6,exclusion_criteria.children[11].children[5],observation,hypersensitivity to midazolam,exists,null,,,computable,"Hypersensitivity to caffeine, warfarin, vitamin K, omeprazole, dextromethorphan, midazolam, tipranavir, ritonavir or their excipients",,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02243553,NCT02243553_exc__item12_C7,NCT02243553_exc__item12,C7,exclusion_criteria.children[11].children[6],observation,hypersensitivity to tipranavir,exists,null,,,computable,"Hypersensitivity to caffeine, warfarin, vitamin K, omeprazole, dextromethorphan, midazolam, tipranavir, ritonavir or their excipients",,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02243553,NCT02243553_exc__item12_C8,NCT02243553_exc__item12,C8,exclusion_criteria.children[11].children[7],observation,hypersensitivity to ritonavir,exists,null,,,computable,"Hypersensitivity to caffeine, warfarin, vitamin K, omeprazole, dextromethorphan, midazolam, tipranavir, ritonavir or their excipients",,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02243553,NCT02243553_exc__item12_C9,NCT02243553_exc__item12,C9,exclusion_criteria.children[11].children[8],observation,"hypersensitivity to excipients (of caffeine, warfarin, vitamin K, omeprazole, dextromethorphan, midazolam, tipranavir, ritonavir)",exists,null,,,partial,"Hypersensitivity to caffeine, warfarin, vitamin K, omeprazole, dextromethorphan, midazolam, tipranavir, ritonavir or their excipients",,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02243553,NCT02243553_exc__item13_C1,NCT02243553_exc__item13,C1,exclusion_criteria.children[12],drug,other experimental compounds,exists,null,,,partial,Concomitant treatment with other experimental compounds,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02243553,NCT02243553_exc__item14_C1,NCT02243553_exc__item14,C1,exclusion_criteria.children[13].children[0],drug,concomitant administration of any prescription medications known to alter P450 enzyme activity,exists,null,,,partial,Concomitant administration of any prescription or over the counter medications known to alter P450 enzyme or P-gp activity,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02243553,NCT02243553_exc__item14_C2,NCT02243553_exc__item14,C2,exclusion_criteria.children[13].children[1],drug,concomitant administration of any prescription medications known to alter P-gp activity,exists,null,,,partial,Concomitant administration of any prescription or over the counter medications known to alter P450 enzyme or P-gp activity,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02243553,NCT02243553_exc__item14_C3,NCT02243553_exc__item14,C3,exclusion_criteria.children[13].children[2],drug,concomitant administration of any over the counter medications known to alter P450 enzyme activity,exists,null,,,partial,Concomitant administration of any prescription or over the counter medications known to alter P450 enzyme or P-gp activity,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02243553,NCT02243553_exc__item14_C4,NCT02243553_exc__item14,C4,exclusion_criteria.children[13].children[3],drug,concomitant administration of any over the counter medications known to alter P-gp activity,exists,null,,,partial,Concomitant administration of any prescription or over the counter medications known to alter P450 enzyme or P-gp activity,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02243553,NCT02243553_exc__item15_C1,NCT02243553_exc__item15,C1,exclusion_criteria.children[14].children[0],drug,concomitant administration of any prescription medications known to be highly dependent on P450 for clearance for which elevated plasma concentrations are known to be associated with serious toxicity,exists,null,,,partial,Concomitant administration of any prescription or over the counter medications known to be highly dependent on P450 or P-gp for clearance for which elevated plasma concentrations are known to be associated with serious toxicity,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02243553,NCT02243553_exc__item15_C2,NCT02243553_exc__item15,C2,exclusion_criteria.children[14].children[1],drug,concomitant administration of any prescription medications known to be highly dependent on P-gp for clearance for which elevated plasma concentrations are known to be associated with serious toxicity,exists,null,,,partial,Concomitant administration of any prescription or over the counter medications known to be highly dependent on P450 or P-gp for clearance for which elevated plasma concentrations are known to be associated with serious toxicity,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02243553,NCT02243553_exc__item15_C3,NCT02243553_exc__item15,C3,exclusion_criteria.children[14].children[2],drug,concomitant administration of any over the counter medications known to be highly dependent on P450 for clearance for which elevated plasma concentrations are known to be associated with serious toxicity,exists,null,,,partial,Concomitant administration of any prescription or over the counter medications known to be highly dependent on P450 or P-gp for clearance for which elevated plasma concentrations are known to be associated with serious toxicity,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02243553,NCT02243553_exc__item15_C4,NCT02243553_exc__item15,C4,exclusion_criteria.children[14].children[3],drug,concomitant administration of any over the counter medications known to be highly dependent on P-gp for clearance for which elevated plasma concentrations are known to be associated with serious toxicity,exists,null,,,partial,Concomitant administration of any prescription or over the counter medications known to be highly dependent on P450 or P-gp for clearance for which elevated plasma concentrations are known to be associated with serious toxicity,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02243553,NCT02243553_exc__item16_C1,NCT02243553_exc__item16,C1,exclusion_criteria.children[15].children[0],other,concomitant administration of any food product known to alter P450 enzyme activity,exists,null,,,partial,Concomitant administration of any food product known to alter P450 enzyme or P-gp activity,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02243553,NCT02243553_exc__item16_C2,NCT02243553_exc__item16,C2,exclusion_criteria.children[15].children[1],other,concomitant administration of any food product known to alter P-gp activity,exists,null,,,partial,Concomitant administration of any food product known to alter P450 enzyme or P-gp activity,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02243553,NCT02243553_exc__item17_C1,NCT02243553_exc__item17,C1,exclusion_criteria.children[16],drug,any drug that could affect bleeding,exists,null,,,partial,"Concomitant administration of any drug that could affect bleeding (e.g., aspirin, clopidogrel, ticlopidine, warfarin, heparin, low-molecular weight heparin)",,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02243553,NCT02243553_exc__item18_C1,NCT02243553_exc__item18,C1,exclusion_criteria.children[17].children[0],drug,oral contraceptives,exists,null,,,partial,Concomitant administration of oral contraceptives,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02243553,NCT02243553_exc__item18_C2,NCT02243553_exc__item18,C2,exclusion_criteria.children[17].children[1],drug,oral contraceptives washout,exists,scalar,7,day,partial,may be included with 7-day washout period,existence_operator_with_non_null_value,,,,layer1a:existence_operator_with_non_null_value,hard_semantic_or_structural_issue,high,mandatory_verifier_candidate,hard_structural:existence_operator_with_non_null_value,1.0,1,0,0
B,NCT02243553,NCT02243553_exc__item19_C1,NCT02243553_exc__item19,C1,exclusion_criteria.children[18],drug,herbal medications,exists,null,,,partial,Concomitant administration of any herbal medications,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02243553,NCT02243553_exc__item20_C1,NCT02243553_exc__item20,C1,exclusion_criteria.children[19],observation,inadequate venous access,exists,null,,,partial,Inadequate venous access,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02243553,NCT02243553_exc__item21_C1,NCT02243553_exc__item21,C1,exclusion_criteria.children[20].children[0],condition,renal insufficiency,exists,null,,,partial,Renal or hepatic insufficiency,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02243553,NCT02243553_exc__item21_C2,NCT02243553_exc__item21,C2,exclusion_criteria.children[20].children[1],condition,hepatic insufficiency,exists,null,,,partial,Renal or hepatic insufficiency,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02243553,NCT02243553_exc__item22_C1,NCT02243553_exc__item22,C1,exclusion_criteria.children[21],procedure,screening physical examination result clinically unacceptable,exists,null,,,non_computable,Clinically unacceptable result at the screening physical examination,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02243553,NCT02243553_exc__item23_C1,NCT02243553_exc__item23,C1,exclusion_criteria.children[22],drug,investigational medications,exists,null,,,partial,Use of investigational medications within 30 days before study entry,,,temporal_anchor_mismatch_from_source,,layer1c:temporal_anchor_mismatch_from_source,hard_semantic_or_structural_issue,high,mandatory_verifier_candidate,hard_semantic:temporal_anchor_mismatch_from_source,1.0,1,0,0
B,NCT02243553,NCT02243553_exc__item24_C1,NCT02243553_exc__item24,C1,exclusion_criteria.children[23],condition,HIV-positive,exists,null,,,computable,HIV-positive,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02243553,NCT02243553_exc__item25_C1,NCT02243553_exc__item25,C1,exclusion_criteria.children[24],vital,Body Mass Index (BMI),>,scalar,30,kg/m²,computable,Body Mass Index (BMI) > 30 kg/m²,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT03113253,NCT03113253_inc__item1_C1,NCT03113253_inc__item1,C1,inclusion_criteria.children[0].children[0],procedure,burn excision surgery,exists,null,,,partial,Subjects undergoing burn excision surgery,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT03113253,NCT03113253_inc__item1_C2,NCT03113253_inc__item1,C2,inclusion_criteria.children[0].children[1],observation,standard of care purposes,exists,null,,,non_computable,for standard of care purposes,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT03113253,NCT03113253_inc__item2_C1,NCT03113253_inc__item2,C1,inclusion_criteria.children[1].children[0],demographic,sex,=,scalar,"""male""",,computable,Male,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT03113253,NCT03113253_inc__item2_C2,NCT03113253_inc__item2,C2,inclusion_criteria.children[1].children[1].children[0],demographic,sex,=,scalar,"""female""",,computable,female,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT03113253,NCT03113253_inc__item2_C3,NCT03113253_inc__item2,C3,inclusion_criteria.children[1].children[1].children[1],demographic,age,>=,scalar,18,year,computable,>= 18 years of age,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT03113253,NCT03113253_inc__item3_C1,NCT03113253_inc__item3,C1,inclusion_criteria.children[2].children[0],other,Agreement to participate in this study (subject),exists,null,,,non_computable,Subject or subject's medical decision maker agrees to participate in this study,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT03113253,NCT03113253_inc__item3_C2,NCT03113253_inc__item3,C2,inclusion_criteria.children[2].children[1].children[0],other,Agreement to participate in this study (subject's medical decision maker),exists,null,,,non_computable,Subject or subject's medical decision maker agrees to participate in this study,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT03113253,NCT03113253_inc__item3_C3,NCT03113253_inc__item3,C3,inclusion_criteria.children[2].children[1].children[1],other,Informed consent provided,exists,null,,,non_computable,provides informed consent,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT03113253,NCT03113253_exc__item1_C1,NCT03113253_exc__item1,C1,exclusion_criteria.children[0].children[0],condition,hypercoagulopathy,exists,null,,,computable,"Subjects with a history of hypercoagulopathy, deep vein thrombosis (DVT), pulmonary embolism",,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT03113253,NCT03113253_exc__item1_C2,NCT03113253_exc__item1,C2,exclusion_criteria.children[0].children[1],condition,deep vein thrombosis (DVT),exists,null,,,computable,"Subjects with a history of hypercoagulopathy, deep vein thrombosis (DVT), pulmonary embolism",,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT03113253,NCT03113253_exc__item1_C3,NCT03113253_exc__item1,C3,exclusion_criteria.children[0].children[2],condition,pulmonary embolism,exists,null,,,computable,"Subjects with a history of hypercoagulopathy, deep vein thrombosis (DVT), pulmonary embolism",,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT03113253,NCT03113253_exc__item2_C1,NCT03113253_exc__item2,C1,exclusion_criteria.children[1],condition,renal impairment,exists,null,,,computable,Renal impairment,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT03113253,NCT03113253_exc__item3_C1,NCT03113253_exc__item3,C1,exclusion_criteria.children[2],condition,hypersensitivity to tranexamic acid,exists,null,,,computable,known hypersensitivity to tranexamic acid,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
